epoch,batchid,loss
1, 202,0.001370593206957
1, 203,0.000642574683297
1, 204,0.000196204113308
1, 205,0.000236670559389
1, 206,0.000178659160156
1, 207,0.000000385942002
1, 208,0.001459398539737
1, 209,0.000034470838727
1, 210,0.000313702505082
1, 211,0.001374183921143
1, 212,0.000042802930693
1, 213,0.001747398287989
1, 214,0.000173377338797
1, 215,0.000060877235228
1, 216,0.000332944706315
1, 217,0.001443942659535
1, 218,0.000673780101351
1, 219,0.000002532953658
1, 220,0.001416401122697
1, 221,0.001642372575589
1, 222,0.001217935816385
1, 223,0.001227331929840
1, 224,0.000365704734577
1, 225,0.000032204134186
1, 226,0.000271840981441
1, 227,0.000238443244598
1, 228,0.000125523481984
1, 229,0.000806107767858
1, 230,0.000016526364561
1, 231,0.000505899020936
1, 232,0.000490386562888
1, 233,0.000000678829963
1, 234,0.000026030838853
1, 235,0.000415308168158
1, 236,0.000226935866522
1, 237,0.000136050439323
1, 238,0.000203899864573
1, 239,0.000162002776051
1, 240,0.000321600935422
1, 241,0.000801055924967
1, 242,0.000004327313945
1, 243,0.001022168435156
1, 244,0.000093518981885
1, 245,0.000154554247274
1, 246,0.000090848057880
1, 247,0.000012853500266
1, 248,0.000097112817457
1, 249,0.000214212370338
1, 250,0.000357499317033
1, 251,0.000001574533485
1, 252,0.000006126723747
1, 253,0.000003028700348
1, 254,0.000001145253691
1, 255,0.001522228936665
1, 256,0.000002564682291
1, 257,0.000004799703220
1, 258,0.000158616720000
1, 259,0.000347092369338
1, 260,0.000214676518226
1, 261,0.000182577103260
1, 262,0.000303633452859
1, 263,0.001421039458364
1, 264,0.000118115924124
1, 265,0.000758759677410
1, 266,0.000306001747958
1, 267,0.001060503534973
1, 268,0.000124049169244
1, 269,0.000024476790713
1, 270,0.000089313172793
1, 271,0.001244187122211
1, 272,0.000160748895723
1, 273,0.001393964164890
1, 274,0.000140859905514
1, 275,0.000128389365273
1, 276,0.000281048414763
1, 277,0.001546478597447
1, 278,0.000036972374801
1, 279,0.000018707734853
1, 280,0.001738932915032
1, 281,0.000171080959262
1, 282,0.000075934200140
1, 283,0.000087017033366
1, 284,0.000263450201601
1, 285,0.001196513068862
1, 286,0.000205791147891
1, 287,0.000133451670990
1, 288,0.001409723307006
1, 289,0.000059351459640
1, 290,0.000267241848633
1, 291,0.000413936155383
1, 292,0.000005652771961
1, 293,0.000208799290704
1, 294,0.000005761979537
1, 295,0.000006282965842
1, 296,0.000679232238326
1, 297,0.000000984692633
1, 298,0.000536445993930
1, 299,0.000494981824886
1, 300,0.000695862341672
1, 301,0.000010850835679
1, 302,0.000217728724238
1, 303,0.001491968519986
1, 304,0.000007296100193
1, 305,0.000002076272040
1, 306,0.000026318464734
1, 307,0.001128453412093
1, 308,0.002104080514982
1, 309,0.000270044431090
1, 310,0.000166760029970
1, 311,0.000255985854892
1, 312,0.000449259066954
1, 313,0.000755427754484
1, 314,0.000009044963008
1, 315,0.000298364204355
1, 316,0.000384687446058
1, 317,0.000300625135424
1, 318,0.000253301957855
1, 319,0.001416104962118
1, 320,0.000001969311597
1, 321,0.001585138728842
1, 322,0.000553130346816
1, 323,0.000227864074986
1, 324,0.000281163491309
1, 325,0.000000678275114
1, 326,0.000003098831939
1, 327,0.002286944305524
1, 328,0.000004703395462
1, 329,0.001426642178558
1, 330,0.000003767143653
1, 331,0.000076385382272
1, 332,0.000139344221679
1, 333,0.001457469537854
1, 334,0.000313947239192
1, 335,0.001788288936950
1, 336,0.000330558745191
1, 337,0.000105464016087
1, 338,0.000556598533876
1, 339,0.000258921296336
1, 340,0.000001072246278
1, 341,0.001503896084614
1, 342,0.001459719846025
1, 343,0.000041961611714
1, 344,0.000393741152948
1, 345,0.000006961335657
1, 346,0.000107158848550
1, 347,0.000065115425969
1, 348,0.000470781524200
1, 349,0.000491178012453
1, 350,0.000076224285294
1, 351,0.000087049906142
1, 352,0.000180006594746
1, 353,0.001927883713506
1, 354,0.000010598723748
1, 355,0.000102406898804
1, 356,0.000001508625928
1, 357,0.000042763927922
1, 358,0.000652655784506
1, 359,0.000214037630940
1, 360,0.000091569316282
1, 361,0.000001570437917
1, 362,0.000630127848126
1, 363,0.000537578482181
1, 364,0.000319055543514
1, 365,0.000026582098144
1, 366,0.001394768711179
1, 367,0.001016024150886
1, 368,0.000914353993721
1, 369,0.000043535812438
1, 370,0.000005532054729
1, 371,0.000000525947087
1, 372,0.001520372112282
1, 373,0.000001108230094
1, 374,0.000554164347704
1, 375,0.000250966055319
1, 376,0.000173902270035
1, 377,0.000000542226644
1, 378,0.000005737090305
1, 379,0.000435469351942
1, 380,0.001538380049169
1, 381,0.001098609762266
1, 382,0.001452037249692
1, 383,0.000508597702719
1, 384,0.000001311118012
1, 385,0.000054984386225
1, 386,0.000002001159146
1, 387,0.000054044427088
1, 388,0.001538979820907
1, 389,0.001502249389887
1, 390,0.001215024502017
1, 391,0.000199503294425
1, 392,0.000590494018979
1, 393,0.000083578721387
1, 394,0.001305191544816
1, 395,0.000271687546046
1, 396,0.000003312198714
1, 397,0.000246984738624
1, 398,0.000242268899456
1, 399,0.000894908793271
1, 400,0.000185785102076
1, 401,0.000014017608919
1, 402,0.000009409265658
1, 403,0.000017451235180
1, 404,0.001777530414984
1, 405,0.000444946985226
1, 406,0.000003096411774
1, 407,0.000354225805495
1, 408,0.000001058470161
1, 409,0.002080020029098
1, 410,0.000010999164260
1, 411,0.000159563845955
1, 412,0.000026487719879
1, 413,0.000001044212581
1, 414,0.000151179527165
1, 415,0.000020252056856
1, 416,0.000498114794027
1, 417,0.000412242487073
1, 418,0.000133873982122
1, 419,0.000254272163147
1, 420,0.002040629740804
1, 421,0.000029764109058
1, 422,0.000065764957981
1, 423,0.000044649001211
1, 424,0.000101776211523
1, 425,0.000270301825367
1, 426,0.000245745206485
1, 427,0.000001332235684
1, 428,0.000475639972137
1, 429,0.000205129123060
1, 430,0.003104268806055
1, 431,0.000169859995367
1, 432,0.000781575159635
1, 433,0.001328417914920
1, 434,0.000004523516054
1, 435,0.000126975879539
1, 436,0.000438232324086
1, 437,0.000004828629699
1, 438,0.003072183579206
1, 439,0.001765207503922
1, 440,0.000761260860600
1, 441,0.000559459673241
1, 442,0.000149710802361
1, 443,0.000603724911343
1, 444,0.000002865000624
1, 445,0.000122029246995
1, 446,0.000008638478903
1, 447,0.000193254541955
1, 448,0.000003557443506
1, 449,0.001067192293704
1, 450,0.002679261378944
1, 451,0.000589957810007
1, 452,0.000839662563521
1, 453,0.000060564860178
1, 454,0.000345476175426
1, 455,0.000122771554743
1, 456,0.000242381211137
1, 457,0.001809747540392
1, 458,0.000787129451055
1, 459,0.000002635826831
1, 460,0.000128601022880
1, 461,0.003384573850781
1, 462,0.001359827467240
1, 463,0.001598970964551
1, 464,0.000516496191267
1, 465,0.000103335027234
1, 466,0.000167644888279
1, 467,0.000002111906497
1, 468,0.000001787089900
1, 469,0.000099799581221
1, 470,0.000004527622878
1, 471,0.000420470722020
1, 472,0.000001513476604
1, 473,0.001491102389991
1, 474,0.000192419800442
1, 475,0.000239708373556
1, 476,0.000854014710058
1, 477,0.000314458331559
1, 478,0.000005330974091
1, 479,0.001225949730724
1, 480,0.000096597548691
1, 481,0.000004818588422
1, 482,0.000235636034631
1, 483,0.000136145594297
1, 484,0.000082159283920
1, 485,0.000000862755314
1, 486,0.000012155899640
1, 487,0.000207711796975
1, 488,0.000128795509227
1, 489,0.000182387680979
1, 490,0.000005960515864
1, 491,0.000005696831522
1, 492,0.000375325616915
1, 493,0.000257194129517
1, 494,0.000402678764658
1, 495,0.000162889438798
1, 496,0.000096890413261
1, 497,0.000997816678137
1, 498,0.000014973640646
1, 499,0.000166811092640
1, 500,0.000004478789378
1, 501,0.000014928473320
1, 502,0.000053781994211
1, 503,0.000036343761167
1, 504,0.000522982620168
1, 505,0.001545132021420
1, 506,0.000012683689420
1, 507,0.001548919477500
1, 508,0.002100945450366
1, 509,0.001194826792926
1, 510,0.000007860890037
1, 511,0.000225734169362
1, 512,0.000079741643276
1, 513,0.001160464482382
1, 514,0.000238027772866
1, 515,0.001472664531320
1, 516,0.000614348973613
1, 517,0.000002225065145
1, 518,0.000004126412023
1, 519,0.000082852224295
1, 520,0.000005645921192
1, 521,0.001363345072605
1, 522,0.000038569618482
1, 523,0.000649401161354
1, 524,0.000005165048606
1, 525,0.001410995610058
1, 526,0.001338802278042
1, 527,0.002073887968436
1, 528,0.000000320313802
1, 529,0.000921003695112
1, 530,0.000001501642942
1, 531,0.000142794713611
1, 532,0.001963037997484
1, 533,0.000152651613462
1, 534,0.000260946369963
1, 535,0.000470005237730
1, 536,0.000000925766983
1, 537,0.000116020033602
1, 538,0.000509007484652
1, 539,0.001002124743536
1, 540,0.000036701811041
1, 541,0.000083310631453
1, 542,0.000216069965973
1, 543,0.000231315250858
1, 544,0.000094130977232
1, 545,0.000010183004633
1, 546,0.000002284391940
1, 547,0.000004964783329
1, 548,0.000135089838295
1, 549,0.000303836655803
1, 550,0.001179509097710
1, 551,0.000373275484890
1, 552,0.000008640354281
1, 553,0.001592373941094
1, 554,0.000657808326650
1, 555,0.000001208605113
1, 556,0.000636278768070
1, 557,0.000000911260827
1, 558,0.000009992470950
1, 559,0.000271306722425
1, 560,0.000387243140722
1, 561,0.000180539456778
1, 562,0.000003129156312
1, 563,0.000783191295341
1, 564,0.000013612881048
1, 565,0.000012419520317
1, 566,0.001762781059369
1, 567,0.000320992781781
1, 568,0.000002497131618
1, 569,0.000004225919838
1, 570,0.000664135557599
1, 571,0.002478442620486
1, 572,0.000010664243746
1, 573,0.000007903801816
1, 574,0.000157807400683
1, 575,0.000005317712294
1, 576,0.000015791334590
1, 577,0.000776063243393
1, 578,0.000074221017712
1, 579,0.000315771467285
1, 580,0.000583301414736
1, 581,0.000012333200175
1, 582,0.001329364138655
1, 583,0.000159978371812
1, 584,0.000239634915488
1, 585,0.000308825052343
1, 586,0.000001540667313
1, 587,0.000018861010176
1, 588,0.000485137861688
1, 589,0.000282305816654
1, 590,0.002052528318018
1, 591,0.001387784606777
1, 592,0.000241477930103
1, 593,0.000230452191317
1, 594,0.000312655698508
1, 595,0.000006163235412
1, 596,0.000170406085090
1, 597,0.000005924153811
1, 598,0.000000740802705
1, 599,0.000347491033608
1, 600,0.000375205214368
1, 601,0.002772394567728
1, 602,0.000202108160011
1, 603,0.000075719864981
1, 604,0.000003420281246
1, 605,0.000798413762823
1, 606,0.000152212043758
1, 607,0.000086096551968
1, 608,0.000000537844357
1, 609,0.001042870106176
1, 610,0.001901199459098
1, 611,0.000263756432105
1, 612,0.001010469160974
1, 613,0.000007498311788
1, 614,0.000006920179658
1, 615,0.000472176412586
1, 616,0.001355145592242
1, 617,0.000172869316884
1, 618,0.000004611166787
1, 619,0.000400625547627
1, 620,0.000160521449288
1, 621,0.000600821105763
1, 622,0.001887372694910
1, 623,0.000319232378388
1, 624,0.000174774628249
1, 625,0.000000551131450
1, 626,0.002515149069950
1, 627,0.001167935668491
1, 628,0.000092573158327
1, 629,0.000004773490218
1, 630,0.000474032538477
1, 631,0.000103587037302
1, 632,0.000006595810191
1, 633,0.000387101463275
1, 634,0.000168377169757
1, 635,0.000054055777582
1, 636,0.000276329286862
1, 637,0.000206861877814
1, 638,0.000191552040633
1, 639,0.001493245363235
1, 640,0.000011287293091
1, 641,0.000237303305767
1, 642,0.000004271279522
1, 643,0.000360155157978
1, 644,0.000175513559952
1, 645,0.002629684051499
1, 646,0.001143665169366
1, 647,0.000195751941646
1, 648,0.000619003025349
1, 649,0.001374926301651
1, 650,0.000204931202461
1, 651,0.000306666246615
1, 652,0.001406321767718
1, 653,0.000024962399038
1, 654,0.000221463502385
1, 655,0.000472071464173
1, 656,0.000018789267415
1, 657,0.001650002435781
1, 658,0.000203165443963
1, 659,0.000011020445527
1, 660,0.000098857854027
1, 661,0.000007084105164
1, 662,0.000214994288399
1, 663,0.001411547535099
1, 664,0.000242048496148
1, 665,0.000001386494773
1, 666,0.000084826009697
1, 667,0.000217676511966
1, 668,0.001393593731336
1, 669,0.001395798171870
1, 670,0.000620522245299
1, 671,0.000432182889199
1, 672,0.000404657097533
1, 673,0.000484385236632
1, 674,0.000704359903466
1, 675,0.000503481482156
1, 676,0.000349171110429
1, 677,0.000057371311414
1, 678,0.000244374765316
1, 679,0.000010686673704
1, 680,0.000123802892631
1, 681,0.000033907919715
1, 682,0.001279053743929
1, 683,0.000749572587665
1, 684,0.000554055906832
1, 685,0.002676722826436
1, 686,0.000019603008695
1, 687,0.000203378964216
1, 688,0.000360422593076
1, 689,0.000643049075734
1, 690,0.000146867721924
1, 691,0.000430982618127
1, 692,0.000204347088584
1, 693,0.000136406568345
1, 694,0.000228373595746
1, 695,0.000083154889580
1, 696,0.000004322083896
1, 697,0.000313933996949
1, 698,0.000322076492012
1, 699,0.000211643156945
1, 700,0.000907229317818
1, 701,0.000249497999903
1, 702,0.000021140940589
1, 703,0.000497415836435
1, 704,0.001007446204312
1, 705,0.000122750105220
1, 706,0.000076281787187
1, 707,0.000008428391993
1, 708,0.000434112444054
1, 709,0.000007153467777
1, 710,0.001940676826052
1, 711,0.000272008444881
1, 712,0.000006155285064
1, 713,0.000010141413441
1, 714,0.000306979607558
1, 715,0.000703878817149
1, 716,0.000293745164527
1, 717,0.001062999712303
1, 718,0.000006015693543
1, 719,0.000713182380423
1, 720,0.001951106591150
1, 721,0.000944335944951
1, 722,0.001652047154494
1, 723,0.000003117481356
1, 724,0.000008028176126
1, 725,0.000015899584469
1, 726,0.000580981664825
1, 727,0.001374669955112
1, 728,0.001650572521612
1, 729,0.000009597087228
1, 730,0.000020120542104
1, 731,0.000003349062354
1, 732,0.000049610865972
1, 733,0.000024251396098
1, 734,0.001644302043132
1, 735,0.000330952199874
1, 736,0.000422478129622
1, 737,0.000045678338211
1, 738,0.001422913046554
1, 739,0.000188529520528
1, 740,0.001548064639792
1, 741,0.000156768917805
1, 742,0.000017537626263
1, 743,0.000596432189923
1, 744,0.000002430533186
1, 745,0.000008469646673
1, 746,0.000005320515356
1, 747,0.000442083459347
1, 748,0.001616293680854
1, 749,0.000671359826811
1, 750,0.000000678622769
1, 751,0.000011941800949
1, 752,0.002623603679240
1, 753,0.000018636235836
1, 754,0.001464855507948
1, 755,0.000126227168948
1, 756,0.000130855245516
1, 757,0.000035054792534
1, 758,0.000890787225217
1, 759,0.002147420542315
1, 760,0.000288378621917
1, 761,0.000002747749932
1, 762,0.000195147964405
1, 763,0.000517202308401
1, 764,0.000011065705621
1, 765,0.000525076873600
1, 766,0.000150451582158
1, 767,0.000085569074145
1, 768,0.001684632734396
1, 769,0.003837410826236
1, 770,0.000041480845539
1, 771,0.000023469927328
1, 772,0.001370197860524
1, 773,0.000000799782526
1, 774,0.001658623572439
1, 775,0.000025081975764
1, 776,0.000303303269902
1, 777,0.000172064173967
1, 778,0.000075563111750
1, 779,0.000004482568329
1, 780,0.002011257223785
1, 781,0.000003916932201
1, 782,0.000795494182967
1, 783,0.000229065975873
1, 784,0.001133819576353
1, 785,0.001816710224375
1, 786,0.000004255283329
1, 787,0.000292469048873
1, 788,0.000315011420753
1, 789,0.000003275319386
1, 790,0.000093416318123
1, 791,0.000038061258238
1, 792,0.000207746779779
1, 793,0.000006178951480
1, 794,0.000205546457437
1, 795,0.000475692562759
1, 796,0.002240463159978
1, 797,0.000296022335533
1, 798,0.000063274907006
1, 799,0.001631081104279
1, 800,0.000144617413753
1, 801,0.000169839535374
1, 802,0.000145910424180
1, 803,0.000160218653036
1, 804,0.000067286899139
1, 805,0.001226431108080
1, 806,0.000537168525625
1, 807,0.000022833610274
1, 808,0.000948417698964
1, 809,0.000123462959891
1, 810,0.000415022484958
1, 811,0.000094570692454
1, 812,0.000088319146016
1, 813,0.001356996712275
1, 814,0.001384152565151
1, 815,0.001464494736865
1, 816,0.000002955501941
1, 817,0.000179227412445
1, 818,0.000085018895334
1, 819,0.000317078141961
1, 820,0.000181830080692
1, 821,0.000461564108264
1, 822,0.000170012295712
1, 823,0.001620830153115
1, 824,0.000420112162828
1, 825,0.000003926033969
1, 826,0.000014649485820
1, 827,0.000004409871053
1, 828,0.000493252067827
1, 829,0.000001006808475
1, 830,0.000168358776136
1, 831,0.000418510142481
1, 832,0.000279611063888
1, 833,0.000107130596007
1, 834,0.000424375204602
1, 835,0.000079898105469
1, 836,0.000632104056422
1, 837,0.000011705037650
1, 838,0.002310149371624
1, 839,0.000747772748582
1, 840,0.000000774743569
1, 841,0.001778256730177
1, 842,0.000001333940304
1, 843,0.000064376457885
1, 844,0.000870835850947
1, 845,0.000143459983519
1, 846,0.000005209749361
1, 847,0.000010778281649
1, 848,0.000071106420364
1, 849,0.000180438699317
1, 850,0.000008139286365
1, 851,0.000092016540293
1, 852,0.000003556673391
1, 853,0.000162435040693
1, 854,0.000002087212579
1, 855,0.000851709279232
1, 856,0.000131181295728
1, 857,0.000053215342632
1, 858,0.000018497477868
1, 859,0.000069324691140
1, 860,0.001343784388155
1, 861,0.000418884679675
1, 862,0.001715733204037
1, 863,0.000000277827439
1, 864,0.000005862625585
1, 865,0.000075182360888
1, 866,0.000465717195766
1, 867,0.000294064608170
1, 868,0.000034983124351
1, 869,0.001336036482826
1, 870,0.000119737946079
1, 871,0.000127637133119
1, 872,0.000000333197391
1, 873,0.000615681987256
1, 874,0.000002664940894
1, 875,0.000001793641900
1, 876,0.000010218744137
1, 877,0.002304158639163
1, 878,0.001482889871113
1, 879,0.000002478113856
1, 880,0.000004198180250
1, 881,0.000204134266824
1, 882,0.000817520893179
1, 883,0.000449570652563
1, 884,0.000117253912322
1, 885,0.000128318497445
1, 886,0.000016424924979
1, 887,0.000010715606550
1, 888,0.000868876522873
1, 889,0.000087582826382
1, 890,0.000800684909336
1, 891,0.001112244441174
1, 892,0.000088873341156
1, 893,0.000175125838723
1, 894,0.000025899622415
1, 895,0.001670420169830
1, 896,0.000015872068616
1, 897,0.000564808724448
1, 898,0.000307785783662
1, 899,0.000000295621049
1, 900,0.000026614361559
1, 901,0.000241618690779
1, 902,0.001785758300684
1, 903,0.000541112676729
1, 904,0.000009098042028
1, 905,0.000679023796692
1, 906,0.000116005248856
1, 907,0.000239223445533
1, 908,0.000255439401371
1, 909,0.000533133395948
1, 910,0.000118903582916
1, 911,0.000005331870398
1, 912,0.000150368388859
1, 913,0.000002802953304
1, 914,0.000128878396936
1, 915,0.001289772801101
1, 916,0.000001517333658
1, 917,0.001833612564951
1, 918,0.000002299596645
1, 919,0.000076955919212
1, 920,0.000555236707442
1, 921,0.000000831048112
1, 922,0.000196248030988
1, 923,0.000147905782796
1, 924,0.001636057044379
1, 925,0.000127763443743
1, 926,0.000000344477257
1, 927,0.000000202642539
1, 928,0.000138520146720
1, 929,0.001431379350834
1, 930,0.000064400868723
1, 931,0.000104960679892
1, 932,0.000002434220278
1, 933,0.000247401709203
1, 934,0.000627052853815
1, 935,0.001913839136250
1, 936,0.000002223802312
1, 937,0.000115907125291
1, 938,0.000292648852337
1, 939,0.000199908768991
1, 940,0.002725211437792
1, 941,0.000187857178389
1, 942,0.001671799225733
1, 943,0.000518256099895
1, 944,0.000015502142560
1, 945,0.001049515674822
1, 946,0.001906904624775
1, 947,0.000545873306692
1, 948,0.000344807311194
1, 949,0.000101203615486
1, 950,0.000311138865072
1, 951,0.000176203757292
1, 952,0.000074817806308
1, 953,0.000002855188313
1, 954,0.000039709928387
1, 955,0.000226659263717
1, 956,0.000001924333901
1, 957,0.000142284508911
1, 958,0.000243907372351
1, 959,0.000961621641181
1, 960,0.000260960398009
1, 961,0.000284796726191
1, 962,0.001541570993140
1, 963,0.001034079468809
1, 964,0.000744032789953
1, 965,0.000005001303180
1, 966,0.000000867154824
1, 967,0.000000660862895
1, 968,0.001994680613279
1, 969,0.000008409036127
1, 970,0.000789417477790
1, 971,0.000295566656860
1, 972,0.000177159279701
1, 973,0.000090358444140
1, 974,0.000003338689339
1, 975,0.001507082139142
1, 976,0.001340359682217
1, 977,0.001013992005028
1, 978,0.000001525567541
1, 979,0.000032435855246
1, 980,0.000342866987921
1, 981,0.001594667672180
1, 982,0.000216563494178
1, 983,0.001240197452717
1, 984,0.000774802872911
1, 985,0.000001438102345
1, 986,0.000170357539901
1, 987,0.000630191352684
1, 988,0.000002110833748
1, 989,0.000281333050225
1, 990,0.000007079941952
1, 991,0.000156573296408
1, 992,0.000496237771586
1, 993,0.000143354467582
1, 994,0.000659363344312
1, 995,0.000649066932965
1, 996,0.000454585679108
1, 997,0.000671911751851
1, 998,0.000201014379854
1, 999,0.001637321198359
1, 1000,0.001449498813599
1, 1001,0.000001795175763
1, 1002,0.002007972914726
1, 1003,0.000638447876554
1, 1004,0.000256996805547
1, 1005,0.000044434269512
1, 1006,0.000014520490367
1, 1007,0.000000822294282
1, 1008,0.000448326347396
1, 1009,0.000075880598160
1, 1010,0.001408525160514
1, 1011,0.000003378315796
1, 1012,0.001656166044995
1, 1013,0.001412048703060
1, 1014,0.000000250264975
1, 1015,0.000042678075260
1, 1016,0.000000680937603
1, 1017,0.000310420495225
1, 1018,0.000088951914222
1, 1019,0.000001003627744
1, 1020,0.002581919543445
1, 1021,0.000922342296690
1, 1022,0.000532260281034
1, 1023,0.000944231403992
1, 1024,0.000157792164828
1, 1025,0.000483205192722
1, 1026,0.000206364376936
1, 1027,0.001731961732730
1, 1028,0.000229032317293
1, 1029,0.000642286206130
1, 1030,0.000811129168142
1, 1031,0.000454304914456
1, 1032,0.000011638472643
1, 1033,0.000332920724759
1, 1034,0.000726916827261
1, 1035,0.000412853143644
1, 1036,0.000122636571177
1, 1037,0.001943600480445
1, 1038,0.001245654188097
1, 1039,0.002968925982714
1, 1040,0.000032358235330
1, 1041,0.000014488072338
1, 1042,0.000695083523169
1, 1043,0.000032606403693
1, 1044,0.000077479555330
1, 1045,0.000000731748855
1, 1046,0.000021626565285
1, 1047,0.000004630611784
1, 1048,0.000297677732306
1, 1049,0.000539465690963
1, 1050,0.000121483892144
1, 1051,0.000029194989111
1, 1052,0.002369097899646
1, 1053,0.000002989163249
1, 1054,0.000024434368243
1, 1055,0.000517677981406
1, 1056,0.000109540051199
1, 1057,0.000138480536407
1, 1058,0.000807461095974
1, 1059,0.000239449553192
1, 1060,0.000068907604145
1, 1061,0.000788801291492
1, 1062,0.001323350239545
1, 1063,0.001337524852715
1, 1064,0.000846756214742
1, 1065,0.000011111827916
1, 1066,0.000000359973797
1, 1067,0.000004142243597
1, 1068,0.001016942318529
